id,user_id,article_id,campaign_id,click,datetime,device,os,browser
5971,506,286,1,0,2019-12-06 00:03:29,pc,win,ie
5972,506,255,3,0,2019-12-06 00:03:56,pc,win,ie
5973,506,286,0,0,2019-12-06 00:04:08,pc,win,ie
5974,3720,389,0,0,2019-12-06 00:04:27,mobile,android,chrome
5975,506,428,1,0,2019-12-06 00:04:35,pc,win,ie
5976,3720,278,0,0,2019-12-06 00:05:00,mobile,android,chrome
5977,3720,21,0,0,2019-12-06 00:05:47,mobile,android,chrome
5978,1634,429,4,0,2019-12-06 00:22:25,mobile,ios,safari
5979,1634,20,2,0,2019-12-06 00:22:33,mobile,ios,safari
5980,1634,359,3,0,2019-12-06 00:22:39,mobile,ios,safari
5981,1634,403,0,1,2019-12-06 00:23:11,mobile,ios,safari
5982,1634,161,0,0,2019-12-06 00:23:32,mobile,ios,safari
5983,1634,161,1,0,2019-12-06 00:23:46,mobile,ios,safari
5984,1634,403,3,0,2019-12-06 00:24:09,mobile,ios,safari
5985,1634,161,1,0,2019-12-06 00:24:16,mobile,ios,safari
5986,1634,161,3,0,2019-12-06 00:24:41,mobile,ios,safari
5987,1634,70,0,0,2019-12-06 00:25:01,mobile,ios,safari
5988,208,295,2,0,2019-12-06 00:28:47,pc,win,ie
5989,200,86,0,0,2019-12-06 00:28:49,mobile,ios,safari
5990,200,286,1,0,2019-12-06 00:29:09,mobile,ios,safari
5991,208,410,2,0,2019-12-06 00:29:21,pc,win,ie
5992,208,403,1,0,2019-12-06 00:29:54,pc,win,ie
5993,208,161,2,0,2019-12-06 00:30:19,pc,win,ie
5994,200,19,3,1,2019-12-06 00:30:22,mobile,ios,safari
5995,208,108,3,0,2019-12-06 00:30:27,pc,win,ie
5996,200,286,4,0,2019-12-06 00:30:36,mobile,ios,safari
5997,2153,314,0,0,2019-12-06 00:30:46,mobile,ios,safari
5998,2153,167,2,0,2019-12-06 00:30:54,mobile,ios,safari
5999,2153,418,2,0,2019-12-06 00:31:20,mobile,ios,safari
6000,4702,139,4,0,2019-12-06 00:34:43,mobile,android,default
6001,4702,470,1,0,2019-12-06 00:34:56,mobile,android,default
6002,2279,108,0,0,2019-12-06 00:35:14,mobile,ios,safari
6003,4702,383,4,1,2019-12-06 00:35:16,mobile,android,default
6004,4702,111,2,0,2019-12-06 00:35:26,mobile,android,default
6005,4221,485,3,0,2019-12-06 00:38:57,mobile,android,chrome
6006,4221,297,1,0,2019-12-06 00:40:01,mobile,android,chrome
6007,1596,417,2,1,2019-12-06 00:40:44,mobile,ios,safari
6008,1596,332,3,0,2019-12-06 00:40:45,mobile,ios,safari
6009,1596,221,0,0,2019-12-06 00:40:55,mobile,ios,safari
6010,2929,314,1,0,2019-12-06 00:40:56,mobile,ios,safari
6011,1596,287,1,0,2019-12-06 00:41:01,mobile,ios,safari
6012,1596,272,3,0,2019-12-06 00:41:10,mobile,ios,safari
6013,2929,128,3,0,2019-12-06 00:41:27,mobile,ios,safari
6014,2929,164,2,0,2019-12-06 00:41:38,mobile,ios,safari
6015,3889,67,4,0,2019-12-06 00:42:00,mobile,android,chrome
6016,2929,206,0,0,2019-12-06 00:42:03,mobile,ios,safari
6017,3513,280,2,0,2019-12-06 00:42:20,mobile,android,default
6018,3513,173,2,0,2019-12-06 00:42:23,mobile,android,default
6019,3513,387,0,0,2019-12-06 00:42:50,mobile,android,default
6020,3513,391,3,0,2019-12-06 00:43:23,mobile,android,default
6021,4724,428,4,1,2019-12-06 00:45:01,pc,mac,chrome
6022,4724,416,3,0,2019-12-06 00:45:24,pc,mac,chrome
6023,4724,416,4,1,2019-12-06 00:46:23,pc,mac,chrome
6024,3431,242,0,0,2019-12-06 00:48:24,pc,mac,safari
6025,3431,233,4,0,2019-12-06 00:48:51,pc,mac,safari
6026,3431,244,1,0,2019-12-06 00:49:06,pc,mac,safari
6027,3431,242,0,0,2019-12-06 00:49:36,pc,mac,safari
6028,577,174,3,0,2019-12-06 00:50:49,mobile,android,chrome
6029,577,153,0,0,2019-12-06 00:50:56,mobile,android,chrome
6030,577,382,1,0,2019-12-06 00:51:05,mobile,android,chrome
6031,577,357,0,1,2019-12-06 00:51:12,mobile,android,chrome
6032,577,357,1,0,2019-12-06 00:51:26,mobile,android,chrome
6033,577,293,2,0,2019-12-06 00:51:37,mobile,android,chrome
6034,577,241,3,0,2019-12-06 00:51:53,mobile,android,chrome
6035,577,74,4,0,2019-12-06 00:52:10,mobile,android,chrome
