id,user_id,article_id,campaign_id,click,datetime,device,os,browser
7328,799,286,0,0,2019-12-07 00:02:23,mobile,android,chrome
7329,799,178,4,0,2019-12-07 00:02:23,mobile,android,chrome
7330,799,255,0,0,2019-12-07 00:02:48,mobile,android,chrome
7331,799,152,1,0,2019-12-07 00:03:03,mobile,android,chrome
7332,799,397,2,0,2019-12-07 00:03:13,mobile,android,chrome
7333,799,246,1,0,2019-12-07 00:03:22,mobile,android,chrome
7334,126,417,3,0,2019-12-07 00:03:35,pc,mac,safari
7335,799,284,4,0,2019-12-07 00:03:45,mobile,android,chrome
7336,126,195,3,0,2019-12-07 00:04:26,pc,mac,safari
7337,126,375,1,0,2019-12-07 00:04:57,pc,mac,safari
7338,126,213,1,0,2019-12-07 00:05:40,pc,mac,safari
7339,126,198,4,0,2019-12-07 00:05:50,pc,mac,safari
7340,3178,281,0,0,2019-12-07 00:11:59,mobile,ios,safari
7341,762,123,2,0,2019-12-07 00:16:20,mobile,ios,safari
7342,762,246,0,0,2019-12-07 00:16:42,mobile,ios,safari
7343,762,430,0,0,2019-12-07 00:16:45,mobile,ios,safari
7344,762,255,2,1,2019-12-07 00:17:04,mobile,ios,safari
7345,3345,479,4,0,2019-12-07 00:17:19,mobile,android,chrome
7346,762,430,0,0,2019-12-07 00:17:21,mobile,ios,safari
7347,2432,363,1,0,2019-12-07 00:21:09,pc,win,ie
7348,2432,144,4,0,2019-12-07 00:21:47,pc,win,ie
7349,3319,119,1,0,2019-12-07 00:43:21,mobile,ios,safari
7350,3319,106,2,0,2019-12-07 00:43:42,mobile,ios,safari
7351,3319,232,0,0,2019-12-07 00:44:02,mobile,ios,safari
7352,3319,69,0,0,2019-12-07 00:44:27,mobile,ios,safari
7353,3319,119,3,0,2019-12-07 00:44:28,mobile,ios,safari
7354,3319,456,4,0,2019-12-07 00:44:52,mobile,ios,safari
7355,3746,330,1,0,2019-12-07 00:51:16,mobile,android,chrome
7356,3746,72,2,1,2019-12-07 00:51:17,mobile,android,chrome
7357,3746,304,1,0,2019-12-07 00:51:28,mobile,android,chrome
7358,3746,254,0,0,2019-12-07 00:52:01,mobile,android,chrome
7359,3746,145,1,0,2019-12-07 00:52:04,mobile,android,chrome
7360,1235,423,2,0,2019-12-07 00:52:11,mobile,ios,safari
7361,3746,254,4,0,2019-12-07 00:52:34,mobile,android,chrome
7362,3746,459,3,0,2019-12-07 00:52:43,mobile,android,chrome
7363,2211,488,1,0,2019-12-07 01:02:11,mobile,ios,safari
7364,2211,392,2,0,2019-12-07 01:02:37,mobile,ios,safari
