id,user_id,article_id,campaign_id,click,datetime,device,os,browser
10348,1614,365,2,0,2019-12-09 00:02:54,pc,win,ie
10349,3636,91,2,0,2019-12-09 00:04:58,pc,win,chrome
10350,3636,91,3,0,2019-12-09 00:05:16,pc,win,chrome
10351,3636,102,1,0,2019-12-09 00:05:25,pc,win,chrome
10352,3636,102,3,0,2019-12-09 00:05:26,pc,win,chrome
10353,3636,379,0,0,2019-12-09 00:05:57,pc,win,chrome
10354,3636,272,1,0,2019-12-09 00:06:03,pc,win,chrome
10355,3636,221,4,0,2019-12-09 00:06:14,pc,win,chrome
10356,3636,195,1,0,2019-12-09 00:06:25,pc,win,chrome
10357,4799,67,4,0,2019-12-09 00:13:38,mobile,ios,safari
10358,4799,363,1,0,2019-12-09 00:15:21,mobile,ios,safari
10359,4799,67,1,0,2019-12-09 00:15:32,mobile,ios,safari
10360,4630,338,3,0,2019-12-09 00:24:34,pc,mac,safari
10361,4630,411,2,0,2019-12-09 00:26:18,pc,mac,safari
10362,3368,379,1,1,2019-12-09 00:30:03,mobile,android,chrome
10363,2443,156,1,0,2019-12-09 00:30:08,mobile,ios,safari
10364,2443,119,0,0,2019-12-09 00:30:27,mobile,ios,safari
10365,3368,39,3,0,2019-12-09 00:30:29,mobile,android,chrome
10366,4294,115,3,0,2019-12-09 00:30:39,mobile,android,default
10367,3368,96,2,0,2019-12-09 00:30:58,mobile,android,chrome
10368,2443,142,2,0,2019-12-09 00:31:09,mobile,ios,safari
10369,3368,96,0,0,2019-12-09 00:31:09,mobile,android,chrome
10370,4294,399,3,0,2019-12-09 00:31:26,mobile,android,default
10371,2102,330,2,0,2019-12-09 00:31:28,pc,mac,safari
10372,2102,174,4,0,2019-12-09 00:31:35,pc,mac,safari
10373,2102,330,0,0,2019-12-09 00:31:55,pc,mac,safari
10374,2102,111,1,0,2019-12-09 00:32:01,pc,mac,safari
10375,2443,185,3,0,2019-12-09 00:32:08,mobile,ios,safari
10376,2102,254,4,0,2019-12-09 00:32:17,pc,mac,safari
10377,2102,145,3,0,2019-12-09 00:32:18,pc,mac,safari
10378,2102,459,0,0,2019-12-09 00:32:29,pc,mac,safari
10379,2102,51,3,0,2019-12-09 00:32:52,pc,mac,safari
10380,2443,205,1,0,2019-12-09 00:32:56,mobile,ios,safari
10381,3692,60,1,0,2019-12-09 00:34:42,mobile,ios,safari
10382,3692,411,3,0,2019-12-09 00:36:04,mobile,ios,safari
10383,1257,169,2,0,2019-12-09 00:38:02,mobile,ios,safari
10384,1257,442,1,0,2019-12-09 00:38:19,mobile,ios,safari
10385,4679,55,4,0,2019-12-09 00:40:39,mobile,ios,safari
10386,4679,55,2,0,2019-12-09 00:41:11,mobile,ios,safari
10387,4679,385,2,0,2019-12-09 00:42:10,mobile,ios,safari
10388,4679,348,3,0,2019-12-09 00:43:00,mobile,ios,safari
10389,4679,245,4,0,2019-12-09 00:43:44,mobile,ios,safari
10390,324,188,2,0,2019-12-09 00:44:29,mobile,ios,safari
10391,818,118,0,0,2019-12-09 00:44:31,pc,win,chrome
10392,818,129,4,0,2019-12-09 00:44:45,pc,win,chrome
10393,324,101,4,0,2019-12-09 00:44:58,mobile,ios,safari
10394,324,497,4,0,2019-12-09 00:45:25,mobile,ios,safari
10395,818,118,3,0,2019-12-09 00:45:50,pc,win,chrome
